 &plot nbnd=  49, nks=   401 /
  -22.917  -22.740  -22.459  -22.075  -21.592  -21.014  -20.348  -19.604  -18.809  -18.070
  -16.342  -15.451  -14.388  -13.256  -12.098  -11.000  -10.952  -10.795  -10.471  -10.199
  -10.032  -10.022   -9.871   -9.736   -9.484   -9.386   -8.938   -8.878   -8.840   -8.422
   -8.119   -8.114   -7.824   -7.567   -7.354   -7.240   -7.157   -6.911   -6.853   -6.613
   -6.035   -1.643   -0.956   -0.179   -0.110   -0.047   -0.035    0.126    0.388
            0.000000  0.000000  0.060000
  -22.912  -22.735  -22.454  -22.070  -21.587  -21.009  -20.343  -19.599  -18.805  -18.066
  -16.338  -15.447  -14.385  -13.253  -12.096  -10.993  -10.952  -10.789  -10.465  -10.221
  -10.044  -10.026   -9.877   -9.755   -9.478   -9.407   -8.957   -8.886   -8.834   -8.437
   -8.134   -8.113   -7.831   -7.588   -7.348   -7.247   -7.177   -6.930   -6.862   -6.607
   -6.028   -1.644   -0.958   -0.172   -0.103   -0.047   -0.028    0.132    0.395
            0.000000  0.000000  0.062500
  -22.907  -22.730  -22.448  -22.065  -21.581  -21.004  -20.338  -19.594  -18.800  -18.061
  -16.334  -15.443  -14.382  -13.251  -12.095  -10.987  -10.952  -10.783  -10.459  -10.244
  -10.066  -10.019   -9.883   -9.774   -9.472   -9.429   -8.978   -8.896   -8.828   -8.452
   -8.154   -8.107   -7.838   -7.611   -7.342   -7.254   -7.198   -6.950   -6.871   -6.601
   -6.022   -1.646   -0.959   -0.165   -0.097   -0.048   -0.022    0.139    0.402
            0.000000  0.000000  0.065000
  -22.901  -22.724  -22.443  -22.059  -21.576  -20.998  -20.332  -19.589  -18.795  -18.056
  -16.329  -15.439  -14.378  -13.248  -12.093  -10.980  -10.952  -10.776  -10.452  -10.267
  -10.090  -10.013   -9.892   -9.792   -9.465   -9.452   -8.998   -8.906   -8.822   -8.468
   -8.174   -8.101   -7.845   -7.633   -7.336   -7.262   -7.219   -6.970   -6.881   -6.594
   -6.015   -1.648   -0.961   -0.157   -0.089   -0.049   -0.015    0.146    0.410
            0.000000  0.000000  0.067500
  -22.895  -22.718  -22.437  -22.053  -21.570  -20.993  -20.327  -19.583  -18.789  -18.051
  -16.325  -15.434  -14.374  -13.245  -12.091  -10.973  -10.953  -10.769  -10.445  -10.292
  -10.114  -10.006   -9.902   -9.809   -9.475   -9.458   -9.020   -8.917   -8.815   -8.483
