    0.000000000   -0.040058431    0.082424577
    0.094486306   -0.039711921    0.068947971
    0.188972612   -0.034959230    0.056438769
    0.283458919   -0.035498550    0.045064510
    0.377945225   -0.032260973    0.034606801
    0.472431531   -0.030871104    0.025239466
    0.566917837   -0.029289384    0.016867689
    0.661404143   -0.026831708    0.009499529
    0.755890450   -0.025656001    0.003200150
    0.850376756   -0.023347652   -0.002138388
    0.944863062   -0.021683781   -0.006405878
    1.039349368   -0.019954571   -0.009673168
    1.133835674   -0.017829012   -0.011942081
    1.228321981   -0.016322223   -0.013121234
    1.322808287   -0.014233574   -0.013386135
    1.417294593   -0.012496463   -0.012511515
    1.511780899   -0.010716956   -0.010674482
    1.606267205   -0.008710377   -0.008787410
    1.700753511   -0.007076319   -0.006997011
    1.795239818   -0.005077400   -0.005127618
    1.889726124   -0.003309150   -0.003304595
    1.984212430   -0.001506022   -0.001467396
    2.078698736    0.000443377    0.000379581
    2.173185042    0.002140664    0.002204395
    2.267671349    0.004093644    0.004052520
    2.362157655    0.005878156    0.005884379
    2.456643961    0.007694336    0.007721691
    2.551130267    0.009611727    0.009563738
    2.645616573    0.011345098    0.011394665
    2.740102880    0.013271388    0.013237972
    2.834589186    0.015065453    0.015072189
    2.929075492    0.016889598    0.016909576
    3.023561798    0.018787305    0.018749874
    3.118048104    0.020543138    0.020583120
    3.212534411    0.022452623    0.022424465
    3.307020717    0.024252736    0.024259676
    3.401507023    0.026082076    0.026097110
    3.495993329    0.027966894    0.027936548
    3.590479635    0.029737546    0.029770943
    3.684965942    0.031635859    0.031611271
    3.779452248    0.033439995    0.033446989
    3.873938554    0.035272884    0.035284446
    3.968424860    0.037148882    0.037123381
    4.062911166    0.038929707    0.038958420
    4.157397473    0.040820305    0.040798136
    4.251883779    0.042627166    0.042634130
    4.346370085    0.044462529    0.044471581
    4.440856391    0.046332287    0.046310173
    4.535342697    0.048120237    0.048145582
    4.629829003    0.050005368    0.049984874
    4.724315310    0.051814145    0.051820995
    4.818801616    0.053651296    0.053658391
    4.913287922    0.055516571    0.055496695
    5.007774228    0.057309618    0.057332274
    5.102260534    0.059190827    0.059171198
    5.196746841    0.061000906    0.061007302
    5.291233147    0.062839329    0.062844544
    5.385719453    0.064701311    0.064682513
    5.480205759    0.066497949    0.066518041
    5.574692065    0.068376300    0.068356522
    5.669178372    0.070187184    0.070192384
    5.763664678    0.072026452    0.072029250
    5.858150984    0.073885948    0.073866675
    5.952637290    0.075684980    0.075701793
    6.047123596    0.077561176    0.077539529
    6.141609903    0.079372370    0.079374703
    6.236096209    0.081212031    0.081210690
    6.330582515    0.083069502    0.083047008
    6.425068821    0.084869825    0.084880973
    6.519555127    0.086744211    0.086717171
    6.614041434    0.088555072    0.088550654
    6.708527740    0.090394482    0.090384596
    6.803014046    0.092249941    0.092218455
    6.897500352    0.094050246    0.094049605
    6.991986658    0.095922619    0.095882365
    7.086472964    0.097732039    0.097711861
    7.180959271    0.099570009    0.099541054
    7.275445577    0.101422682    0.101369277
    7.369931883    0.103220945    0.103193807
    7.464418189    0.105090052    0.105018681
    7.558904495    0.106895768    0.106838887
    7.653390802    0.108729747    0.108657067
    7.747877108    0.110577154    0.110472266
    7.842363414    0.112369473    0.112281390
    7.936849720    0.114231754    0.114088037
    8.031336026    0.116028826    0.115886689
    8.125822333    0.117853112    0.117679366
    8.220308639    0.119688958    0.119464423
    8.314794945    0.121466957    0.121237861
    8.409281251    0.123313506    0.123002342
    8.503767557    0.125090672    0.124751095
    8.598253864    0.126892152    0.126484760
    8.692740170    0.128701386    0.128200076
    8.787226476    0.130446361    0.129890964
    8.881712782    0.132256085    0.131557919
    8.976199088    0.133987562    0.133191270
    9.070685395    0.135735958    0.134788459
    9.165171701    0.137483185    0.136342423
    9.259658007    0.139152354    0.137842326
    9.354144313    0.140875889    0.139283512
    9.448630619    0.142502426    0.140649653
    9.543116926    0.144128046    0.141930710
    9.637603232    0.145731260    0.143110670
    9.732089538    0.147226505    0.144167718
    9.826575844    0.148749163    0.145084894
    9.921062150    0.150133969    0.145830426
   10.015548456    0.151475634    0.146376618
   10.110034763    0.152744819    0.146686363
   10.204521069    0.153840207    0.146712340
   10.299007375    0.154896556    0.146408409
   10.393493681    0.155723923    0.145706905
   10.487979987    0.156408634    0.144538672
   10.582466294    0.156902634    0.142817239
   10.676952600    0.157074145    0.140436246
   10.771438906    0.157046232    0.137281575
   10.865925212    0.156582122    0.133203334
   10.960411518    0.155741600    0.128037490
   11.054897825    0.154431857    0.121585644
   11.149384131    0.152457459    0.113609510
   11.243870437    0.149899408    0.103843867
   11.338356743    0.146424993    0.091959562
   11.432843049    0.142022626    0.077589661
   11.527329356    0.136494264    0.060300859
   11.621815662    0.129506668    0.039585964
   11.716301968    0.121024511    0.014882952
   11.810788274    0.110509432   -0.014474133
   11.905274580    0.097772356   -0.049216689
   11.999760887    0.082371529   -0.090239526
   12.094247193    0.063672412   -0.138496249
   12.188733499    0.041357554   -0.194487027
   12.283219805    0.014450409   -0.258200299
   12.377706111   -0.017638730   -0.329260784
   12.472192418   -0.055879192   -0.406809880
   12.566678724   -0.101528880   -0.489496415
   12.661165030   -0.155508442   -0.575495024
   12.755651336   -0.219664274   -0.662579118
   12.850137642   -0.295332974   -0.748366921
   12.944623948   -0.384477244   -0.830620057
   13.039110255   -0.489416912   -0.907500142
   13.133596561   -0.611953166   -0.977623167
   13.228082867   -0.755173087   -1.040095930
   13.322569173   -0.921295291   -1.094492092
   13.417055479   -1.115299322   -1.140734101
   13.511541786   -1.339055766   -1.179247772
   13.606028092   -1.578639979   -1.210884161
   13.700514398   -1.818065193   -1.236425506
   13.795000704   -2.046292932   -1.256460395
   13.889487010   -2.248280369   -1.271485332
   13.983973317   -2.408850729   -1.281867816
   14.078459623   -2.513499435   -1.287873254
   14.172945929   -2.549707489   -1.289664527
   14.267432235   -2.512996889   -1.287280429
   14.361918541   -2.407824610   -1.280672380
   14.456404848   -2.246788382   -1.269671211
   14.550891154   -2.044307101   -1.254000164
   14.645377460   -1.815631119   -1.233286237
   14.739863766   -1.575771589   -1.207024718
   14.834350072   -1.335729951   -1.174619471
   14.928836379   -1.111552246   -1.135284860
   15.023322685   -0.917055671   -1.088161786
