                                                                           
      40      40     240      40      40     240       2       1
     0        4.66240973      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
   1.0000000000000000        0.0000000000000000       -0.0000000000000000     
 -0.49999999999999989       0.86602540370095960        0.0000000000000000     
  -0.0000000000000000        0.0000000000000000        6.0796655591215618     
      385.4421245554       10.0000000000       70.0000000000    11
   1   C     4.00
   1       0.000000000    0.000000000    3.039832780    1
   2       0.000000000    0.577350300    3.039832780    1
  1.645572499E-01  1.645607304E-01  1.645600650E-01  1.645575520E-01  1.645563078E-01
  1.645587910E-01  1.645588504E-01  1.645600683E-01  1.645622329E-01  1.645615227E-01
  1.645590489E-01  1.645567989E-01  1.645608231E-01  1.645627599E-01  1.645639013E-01
  1.645598571E-01  1.645553295E-01  1.645598571E-01  1.645639013E-01  1.645627599E-01
  1.645608231E-01  1.645567989E-01  1.645590489E-01  1.645615227E-01  1.645622329E-01
  1.645600683E-01  1.645588504E-01  1.645587910E-01  1.645563078E-01  1.645575520E-01
  1.645600650E-01  1.645607304E-01  1.645572499E-01  1.645576485E-01  1.645611249E-01
  1.645547295E-01  1.645601618E-01  1.645601618E-01  1.645547295E-01  1.645556470E-01
  1.645572499E-01  1.645582142E-01  1.645627010E-01  1.645632831E-01  1.645616008E-01
  1.645622611E-01  1.645621394E-01  1.645613833E-01  1.645620750E-01  1.645613471E-01
  1.645596698E-01  1.645545832E-01  1.645599307E-01  1.645641766E-01  1.645604474E-01
  1.645606036E-01  1.645612516E-01  1.645612516E-01  1.645606036E-01  1.645604474E-01
  1.645641766E-01  1.645599307E-01  1.645545832E-01  1.645596698E-01  1.645613471E-01
  1.645620750E-01  1.645613833E-01  1.645621394E-01  1.645622611E-01  1.645616008E-01
  1.645632831E-01  1.645627010E-01  1.645582142E-01  1.645572499E-01  1.645556470E-01
  1.645577012E-01  1.645590962E-01  1.645609514E-01  1.645590962E-01  1.645577012E-01
  1.645613025E-01  1.645607304E-01  1.645627010E-01  1.645684496E-01  1.645677904E-01
  1.645653670E-01  1.645626295E-01  1.645608717E-01  1.645605983E-01  1.645589609E-01
  1.645609968E-01  1.645623442E-01  1.645650686E-01  1.645665001E-01  1.645584794E-01
  1.645539672E-01  1.645548809E-01  1.645563514E-01  1.645548809E-01  1.645539672E-01
  1.645584794E-01  1.645665001E-01  1.645650686E-01  1.645623442E-01  1.645609968E-01
  1.645589609E-01  1.645605983E-01  1.645608717E-01  1.645626295E-01  1.645653670E-01
  1.645677904E-01  1.645684496E-01  1.645627010E-01  1.645607304E-01  1.645613025E-01
  1.645638981E-01  1.645619717E-01  1.645573846E-01  1.645573846E-01  1.645619717E-01
  1.645638981E-01  1.645638490E-01  1.645600650E-01  1.645632831E-01  1.645677904E-01
  1.645661354E-01  1.645577905E-01  1.645560144E-01  1.645591162E-01  1.645590622E-01
  1.645623434E-01  1.645632574E-01  1.645637505E-01  1.645637378E-01  1.645582695E-01
  1.645579562E-01  1.645573436E-01  1.645557525E-01  1.645557525E-01  1.645573436E-01
  1.645579562E-01  1.645582695E-01  1.645637378E-01  1.645637505E-01  1.645632574E-01
  1.645623434E-01  1.645590622E-01  1.645591162E-01  1.645560144E-01  1.645577905E-01
  1.645661354E-01  1.645677904E-01  1.645632831E-01  1.645600650E-01  1.645638490E-01
  1.645621829E-01  1.645620154E-01  1.645620583E-01  1.645601142E-01  1.645620583E-01
  1.645620154E-01  1.645621829E-01  1.645593057E-01  1.645575521E-01  1.645616008E-01
  1.645653670E-01  1.645577905E-01  1.645550963E-01  1.645636399E-01  1.645591140E-01
  1.645614021E-01  1.645625492E-01  1.645561606E-01  1.645575339E-01  1.645556283E-01
  1.645580119E-01  1.645620124E-01  1.645598796E-01  1.645594646E-01  1.645598796E-01
  1.645620124E-01  1.645580119E-01  1.645556283E-01  1.645575339E-01  1.645561606E-01
  1.645625492E-01  1.645614021E-01  1.645591140E-01  1.645636399E-01  1.645550963E-01
  1.645577905E-01  1.645653670E-01  1.645616008E-01  1.645575521E-01  1.645593057E-01
  1.645590538E-01  1.645590283E-01  1.645588023E-01  1.645615609E-01  1.645615609E-01
  1.645588023E-01  1.645590283E-01  1.645590538E-01  1.645551818E-01  1.645563078E-01
  1.645622611E-01  1.645626295E-01  1.645560144E-01  1.645636399E-01  1.645599894E-01
  1.645548909E-01  1.645619652E-01  1.645554416E-01  1.645561002E-01  1.645602652E-01
  1.645598910E-01  1.645616166E-01  1.645607513E-01  1.645605460E-01  1.645605460E-01
  1.645607513E-01  1.645616166E-01  1.645598910E-01  1.645602652E-01  1.645561002E-01
  1.645554416E-01  1.645619652E-01  1.645548909E-01  1.645599894E-01  1.645636399E-01
  1.645560144E-01  1.645626295E-01  1.645622611E-01  1.645563078E-01  1.645551818E-01
  1.645604090E-01  1.645618403E-01  1.645580741E-01  1.645579855E-01  1.645593874E-01
  1.645579855E-01  1.645580741E-01  1.645618403E-01  1.645604090E-01  1.645583755E-01
  1.645587910E-01  1.645621394E-01  1.645608717E-01  1.645591162E-01  1.645591140E-01
  1.645548909E-01  1.645604121E-01  1.645579309E-01  1.645548190E-01  1.645605073E-01
  1.645618562E-01  1.645607223E-01  1.645594643E-01  1.645605581E-01  1.645611225E-01
  1.645605581E-01  1.645594643E-01  1.645607223E-01  1.645618562E-01  1.645605073E-01
  1.645548190E-01  1.645579309E-01  1.645604121E-01  1.645548909E-01  1.645591140E-01
  1.645591162E-01  1.645608717E-01  1.645621394E-01  1.645587910E-01  1.645583755E-01
  1.645659752E-01  1.645642864E-01  1.645582876E-01  1.645570174E-01  1.645598079E-01
  1.645598079E-01  1.645570174E-01  1.645582876E-01  1.645642864E-01  1.645659752E-01
  1.645626754E-01  1.645588504E-01  1.645613833E-01  1.645605983E-01  1.645590622E-01
  1.645614021E-01  1.645619652E-01  1.645579309E-01  1.645548493E-01  1.645585197E-01
  1.645602766E-01  1.645602634E-01  1.645578453E-01  1.645576684E-01  1.645582419E-01
  1.645582419E-01  1.645576684E-01  1.645578453E-01  1.645602634E-01  1.645602766E-01
  1.645585197E-01  1.645548493E-01  1.645579309E-01  1.645619652E-01  1.645614021E-01
  1.645590622E-01  1.645605983E-01  1.645613833E-01  1.645588504E-01  1.645626754E-01
  1.645628697E-01  1.645637851E-01  1.645598157E-01  1.645590761E-01  1.645608670E-01
  1.645599143E-01  1.645608670E-01  1.645590761E-01  1.645598157E-01  1.645637851E-01
  1.645628697E-01  1.645592921E-01  1.645600683E-01  1.645620750E-01  1.645589609E-01
  1.645623434E-01  1.645625492E-01  1.645554416E-01  1.645548190E-01  1.645585197E-01
  1.645604306E-01  1.645610590E-01  1.645592831E-01  1.645564015E-01  1.645564826E-01
  1.645563913E-01  1.645564826E-01  1.645564015E-01  1.645592831E-01  1.645610590E-01
  1.645604306E-01  1.645585197E-01  1.645548190E-01  1.645554416E-01  1.645625492E-01
  1.645623434E-01  1.645589609E-01  1.645620750E-01  1.645600683E-01  1.645592921E-01
  1.645607655E-01  1.645598984E-01  1.645588397E-01  1.645619076E-01  1.645632235E-01
  1.645562458E-01  1.645562458E-01  1.645632235E-01  1.645619076E-01  1.645588397E-01
  1.645598984E-01  1.645607655E-01  1.645600920E-01  1.645622329E-01  1.645613471E-01
  1.645609968E-01  1.645632574E-01  1.645561606E-01  1.645561002E-01  1.645605073E-01
  1.645602766E-01  1.645610590E-01  1.645595087E-01  1.645562417E-01  1.645594524E-01
  1.645639697E-01  1.645639697E-01  1.645594524E-01  1.645562417E-01  1.645595087E-01
  1.645610590E-01  1.645602766E-01  1.645605073E-01  1.645561002E-01  1.645561606E-01
  1.645632574E-01  1.645609968E-01  1.645613471E-01  1.645622329E-01  1.645600920E-01
  1.645576080E-01  1.645602626E-01  1.645595482E-01  1.645618905E-01  1.645608769E-01
  1.645577104E-01  1.645576029E-01  1.645577104E-01  1.645608769E-01  1.645618905E-01
  1.645595482E-01  1.645602626E-01  1.645576080E-01  1.645560380E-01  1.645615227E-01
  1.645596699E-01  1.645623442E-01  1.645637505E-01  1.645575339E-01  1.645602652E-01
  1.645618562E-01  1.645602634E-01  1.645592831E-01  1.645562417E-01  1.645609509E-01
  1.645699637E-01  1.645714606E-01  1.645699637E-01  1.645609509E-01  1.645562417E-01
  1.645592831E-01  1.645602634E-01  1.645618562E-01  1.645602652E-01  1.645575339E-01
  1.645637505E-01  1.645623442E-01  1.645596699E-01  1.645615227E-01  1.645560380E-01
  1.645467419E-01  1.645526316E-01  1.645589112E-01  1.645665302E-01  1.645640012E-01
  1.645569216E-01  1.645677935E-01  1.645677935E-01  1.645569216E-01  1.645640012E-01
  1.645665302E-01  1.645589112E-01  1.645526316E-01  1.645467419E-01  1.645546476E-01
  1.645590489E-01  1.645545832E-01  1.645650686E-01  1.645637378E-01  1.645556283E-01
  1.645598910E-01  1.645607223E-01  1.645578453E-01  1.645564015E-01  1.645594524E-01
  1.645699637E-01  1.645697142E-01  1.645697142E-01  1.645699637E-01  1.645594524E-01
  1.645564015E-01  1.645578453E-01  1.645607223E-01  1.645598910E-01  1.645556283E-01
  1.645637378E-01  1.645650686E-01  1.645545832E-01  1.645590489E-01  1.645546476E-01
  1.645507380E-01  1.645513706E-01  1.645572543E-01  1.645619052E-01  1.645657912E-01
  1.645590909E-01  1.645597173E-01  1.645672667E-01  1.645597173E-01  1.645590909E-01
  1.645657912E-01  1.645619052E-01  1.645572543E-01  1.645513706E-01  1.645507380E-01
  1.645599072E-01  1.645567989E-01  1.645599307E-01  1.645665001E-01  1.645582695E-01
  1.645580119E-01  1.645616166E-01  1.645594643E-01  1.645576684E-01  1.645564826E-01
  1.645639697E-01  1.645714606E-01  1.645697142E-01  1.645714606E-01  1.645639697E-01
  1.645564826E-01  1.645576684E-01  1.645594643E-01  1.645616166E-01  1.645580119E-01
  1.645582695E-01  1.645665001E-01  1.645599307E-01  1.645567989E-01  1.645599072E-01
  1.645604763E-01  1.645581407E-01  1.645610216E-01  1.645596529E-01  1.645591272E-01
  1.645620993E-01  1.645606162E-01  1.645555214E-01  1.645555214E-01  1.645606162E-01
  1.645620993E-01  1.645591272E-01  1.645596529E-01  1.645610216E-01  1.645581407E-01
  1.645604763E-01  1.645617430E-01  1.645608231E-01  1.645641766E-01  1.645584794E-01
  1.645579562E-01  1.645620124E-01  1.645607513E-01  1.645605581E-01  1.645582419E-01
  1.645563913E-01  1.645639697E-01  1.645699637E-01  1.645699637E-01  1.645639697E-01
  1.645563913E-01  1.645582419E-01  1.645605581E-01  1.645607513E-01  1.645620124E-01
  1.645579562E-01  1.645584794E-01  1.645641766E-01  1.645608231E-01  1.645617430E-01
  1.645624541E-01  1.645609866E-01  1.645597602E-01  1.645607379E-01  1.645602774E-01
  1.645597995E-01  1.645628585E-01  1.645610394E-01  1.645563549E-01  1.645610394E-01
  1.645628585E-01  1.645597995E-01  1.645602774E-01  1.645607379E-01  1.645597602E-01
  1.645609866E-01  1.645624541E-01  1.645596202E-01  1.645627599E-01  1.645604474E-01
  1.645539672E-01  1.645573436E-01  1.645598796E-01  1.645605460E-01  1.645611225E-01
  1.645582419E-01  1.645564826E-01  1.645594524E-01  1.645609510E-01  1.645594524E-01
  1.645564826E-01  1.645582419E-01  1.645611225E-01  1.645605460E-01  1.645598796E-01
  1.645573436E-01  1.645539672E-01  1.645604474E-01  1.645627599E-01  1.645596202E-01
  1.645605242E-01  1.645614584E-01  1.645586008E-01  1.645619788E-01  1.645656097E-01
  1.645631837E-01  1.645577179E-01  1.645586847E-01  1.645606222E-01  1.645606222E-01
  1.645586847E-01  1.645577179E-01  1.645631837E-01  1.645656097E-01  1.645619788E-01
  1.645586008E-01  1.645614584E-01  1.645605242E-01  1.645595189E-01  1.645639013E-01
  1.645606036E-01  1.645548809E-01  1.645557525E-01  1.645594646E-01  1.645605460E-01
  1.645605581E-01  1.645576684E-01  1.645564015E-01  1.645562417E-01  1.645562417E-01
  1.645564015E-01  1.645576684E-01  1.645605581E-01  1.645605460E-01  1.645594646E-01
  1.645557525E-01  1.645548809E-01  1.645606036E-01  1.645639013E-01  1.645595189E-01
  1.645591492E-01  1.645617030E-01  1.645602853E-01  1.645598807E-01  1.645633732E-01
  1.645645963E-01  1.645620165E-01  1.645572157E-01  1.645580806E-01  1.645596765E-01
  1.645580806E-01  1.645572157E-01  1.645620165E-01  1.645645963E-01  1.645633732E-01
  1.645598807E-01  1.645602853E-01  1.645617030E-01  1.645591492E-01  1.645591514E-01
  1.645598571E-01  1.645612516E-01  1.645563514E-01  1.645557525E-01  1.645598796E-01
  1.645607513E-01  1.645594643E-01  1.645578453E-01  1.645592831E-01  1.645595087E-01
  1.645592831E-01  1.645578453E-01  1.645594643E-01  1.645607513E-01  1.645598796E-01
  1.645557525E-01  1.645563514E-01  1.645612516E-01  1.645598571E-01  1.645591514E-01
  1.645613046E-01  1.645581522E-01  1.645627686E-01  1.645609439E-01  1.645568894E-01
  1.645567569E-01  1.645605030E-01  1.645597317E-01  1.645575443E-01  1.645595597E-01
  1.645595597E-01  1.645575443E-01  1.645597317E-01  1.645605030E-01  1.645567569E-01
  1.645568894E-01  1.645609439E-01  1.645627686E-01  1.645581522E-01  1.645613046E-01
  1.645565704E-01  1.645553295E-01  1.645612516E-01  1.645548809E-01  1.645573436E-01
  1.645620124E-01  1.645616166E-01  1.645607223E-01  1.645602634E-01  1.645610590E-01
  1.645610590E-01  1.645602634E-01  1.645607223E-01  1.645616166E-01  1.645620124E-01
  1.645573436E-01  1.645548809E-01  1.645612516E-01  1.645553295E-01  1.645565704E-01
  1.645656811E-01  1.645578383E-01  1.645576914E-01  1.645645465E-01  1.645596514E-01
  1.645555506E-01  1.645573510E-01  1.645600431E-01  1.645591575E-01  1.645613354E-01
  1.645623435E-01  1.645613354E-01  1.645591575E-01  1.645600431E-01  1.645573510E-01
  1.645555506E-01  1.645596514E-01  1.645645465E-01  1.645576914E-01  1.645578383E-01
  1.645656811E-01  1.645565704E-01  1.645598571E-01  1.645606036E-01  1.645539672E-01
  1.645579562E-01  1.645580119E-01  1.645598911E-01  1.645618562E-01  1.645602766E-01
  1.645604306E-01  1.645602766E-01  1.645618562E-01  1.645598911E-01  1.645580119E-01
  1.645579562E-01  1.645539672E-01  1.645606036E-01  1.645598571E-01  1.645565704E-01
  1.645613046E-01  1.645578383E-01  1.645543518E-01  1.645638683E-01  1.645652658E-01
  1.645603481E-01  1.645585380E-01  1.645624889E-01  1.645632955E-01  1.645628837E-01
  1.645592894E-01  1.645592894E-01  1.645628837E-01  1.645632955E-01  1.645624889E-01
  1.645585380E-01  1.645603481E-01  1.645652658E-01  1.645638683E-01  1.645543518E-01
  1.645578383E-01  1.645613046E-01  1.645591514E-01  1.645639013E-01  1.645604474E-01
  1.645584794E-01  1.645582695E-01  1.645556283E-01  1.645602652E-01  1.645605073E-01
  1.645585197E-01  1.645585197E-01  1.645605073E-01  1.645602652E-01  1.645556283E-01
  1.645582695E-01  1.645584794E-01  1.645604474E-01  1.645639013E-01  1.645591514E-01
  1.645591492E-01  1.645581522E-01  1.645576914E-01  1.645638683E-01  1.645685922E-01
  1.645674988E-01  1.645617624E-01  1.645618446E-01  1.645641092E-01  1.645616628E-01
  1.645595795E-01  1.645570238E-01  1.645595795E-01  1.645616628E-01  1.645641092E-01
  1.645618446E-01  1.645617624E-01  1.645674988E-01  1.645685922E-01  1.645638683E-01
  1.645576914E-01  1.645581522E-01  1.645591492E-01  1.645595189E-01  1.645627599E-01
  1.645641766E-01  1.645665001E-01  1.645637378E-01  1.645575339E-01  1.645561002E-01
  1.645548190E-01  1.645548493E-01  1.645548190E-01  1.645561002E-01  1.645575339E-01
  1.645637378E-01  1.645665001E-01  1.645641766E-01  1.645627599E-01  1.645595189E-01
  1.645605242E-01  1.645617030E-01  1.645627686E-01  1.645645465E-01  1.645652658E-01
  1.645674988E-01  1.645654938E-01  1.645599102E-01  1.645600741E-01  1.645574937E-01
  1.645561778E-01  1.645611293E-01  1.645611293E-01  1.645561778E-01  1.645574937E-01
  1.645600741E-01  1.645599102E-01  1.645654938E-01  1.645674988E-01  1.645652658E-01
  1.645645465E-01  1.645627686E-01  1.645617030E-01  1.645605242E-01  1.645596202E-01
  1.645608231E-01  1.645599307E-01  1.645650686E-01  1.645637505E-01  1.645561606E-01
  1.645554416E-01  1.645579309E-01  1.645579309E-01  1.645554416E-01  1.645561606E-01
  1.645637505E-01  1.645650686E-01  1.645599307E-01  1.645608231E-01  1.645596202E-01
  1.645624541E-01  1.645614584E-01  1.645602853E-01  1.645609439E-01  1.645596514E-01
  1.645603481E-01  1.645617624E-01  1.645599102E-01  1.645566803E-01  1.645567340E-01
  1.645554804E-01  1.645575196E-01  1.645605020E-01  1.645575196E-01  1.645554804E-01
  1.645567340E-01  1.645566803E-01  1.645599102E-01  1.645617624E-01  1.645603481E-01
  1.645596514E-01  1.645609439E-01  1.645602853E-01  1.645614584E-01  1.645624541E-01
  1.645617430E-01  1.645567989E-01  1.645545832E-01  1.645623442E-01  1.645632574E-01
  1.645625492E-01  1.645619652E-01  1.645604121E-01  1.645619652E-01  1.645625492E-01
  1.645632574E-01  1.645623442E-01  1.645545832E-01  1.645567989E-01  1.645617430E-01
  1.645604763E-01  1.645609866E-01  1.645586008E-01  1.645598807E-01  1.645568894E-01
  1.645555506E-01  1.645585380E-01  1.645618446E-01  1.645600741E-01  1.645567340E-01
  1.645609316E-01  1.645662190E-01  1.645642640E-01  1.645642640E-01  1.645662190E-01
  1.645609316E-01  1.645567340E-01  1.645600741E-01  1.645618446E-01  1.645585380E-01
  1.645555506E-01  1.645568894E-01  1.645598807E-01  1.645586008E-01  1.645609866E-01
  1.645604763E-01  1.645599072E-01  1.645590489E-01  1.645596698E-01  1.645609968E-01
  1.645623434E-01  1.645614021E-01  1.645548909E-01  1.645548909E-01  1.645614021E-01
  1.645623434E-01  1.645609968E-01  1.645596698E-01  1.645590489E-01  1.645599072E-01
  1.645507380E-01  1.645581407E-01  1.645597602E-01  1.645619788E-01  1.645633732E-01
  1.645567569E-01  1.645573510E-01  1.645624889E-01  1.645641092E-01  1.645574937E-01
  1.645554804E-01  1.645662190E-01  1.645721664E-01  1.645688925E-01  1.645721664E-01
  1.645662190E-01  1.645554804E-01  1.645574937E-01  1.645641092E-01  1.645624889E-01
  1.645573510E-01  1.645567569E-01  1.645633732E-01  1.645619788E-01  1.645597602E-01
  1.645581407E-01  1.645507380E-01  1.645546476E-01  1.645615227E-01  1.645613471E-01
  1.645589609E-01  1.645590622E-01  1.645591140E-01  1.645599894E-01  1.645591140E-01
  1.645590622E-01  1.645589609E-01  1.645613471E-01  1.645615227E-01  1.645546476E-01
  1.645467419E-01  1.645513706E-01  1.645610217E-01  1.645607379E-01  1.645656097E-01
  1.645645963E-01  1.645605030E-01  1.645600431E-01  1.645632955E-01  1.645616628E-01
  1.645561778E-01  1.645575196E-01  1.645642640E-01  1.645688925E-01  1.645688925E-01
  1.645642640E-01  1.645575196E-01  1.645561778E-01  1.645616628E-01  1.645632955E-01
  1.645600431E-01  1.645605030E-01  1.645645963E-01  1.645656097E-01  1.645607379E-01
  1.645610217E-01  1.645513706E-01  1.645467419E-01  1.645560380E-01  1.645622329E-01
  1.645620750E-01  1.645605983E-01  1.645591162E-01  1.645636399E-01  1.645636399E-01
  1.645591162E-01  1.645605983E-01  1.645620750E-01  1.645622329E-01  1.645560380E-01
  1.645576080E-01  1.645526316E-01  1.645572543E-01  1.645596529E-01  1.645602775E-01
  1.645631837E-01  1.645620165E-01  1.645597317E-01  1.645591575E-01  1.645628837E-01
  1.645595795E-01  1.645611293E-01  1.645605020E-01  1.645642640E-01  1.645721664E-01
  1.645642640E-01  1.645605020E-01  1.645611293E-01  1.645595795E-01  1.645628837E-01
  1.645591575E-01  1.645597317E-01  1.645620165E-01  1.645631837E-01  1.645602775E-01
  1.645596529E-01  1.645572543E-01  1.645526316E-01  1.645576080E-01  1.645600921E-01
  1.645600683E-01  1.645613832E-01  1.645608717E-01  1.645560144E-01  1.645550963E-01
  1.645560144E-01  1.645608717E-01  1.645613832E-01  1.645600683E-01  1.645600921E-01
  1.645607655E-01  1.645602626E-01  1.645589112E-01  1.645619052E-01  1.645591272E-01
  1.645597995E-01  1.645577179E-01  1.645572157E-01  1.645575443E-01  1.645613354E-01
  1.645592894E-01  1.645570238E-01  1.645611293E-01  1.645575196E-01  1.645662190E-01
  1.645662190E-01  1.645575196E-01  1.645611293E-01  1.645570238E-01  1.645592894E-01
  1.645613354E-01  1.645575443E-01  1.645572157E-01  1.645577179E-01  1.645597995E-01
  1.645591272E-01  1.645619052E-01  1.645589112E-01  1.645602626E-01  1.645607655E-01
  1.645592921E-01  1.645588504E-01  1.645621394E-01  1.645626295E-01  1.645577905E-01
  1.645577905E-01  1.645626295E-01  1.645621394E-01  1.645588504E-01  1.645592921E-01
  1.645628697E-01  1.645598984E-01  1.645595482E-01  1.645665302E-01  1.645657912E-01
  1.645620993E-01  1.645628585E-01  1.645586847E-01  1.645580806E-01  1.645595597E-01
  1.645623435E-01  1.645592894E-01  1.645595795E-01  1.645561778E-01  1.645554804E-01
  1.645609316E-01  1.645554804E-01  1.645561778E-01  1.645595795E-01  1.645592894E-01
  1.645623435E-01  1.645595597E-01  1.645580806E-01  1.645586847E-01  1.645628585E-01
  1.645620993E-01  1.645657912E-01  1.645665302E-01  1.645595482E-01  1.645598984E-01
  1.645628697E-01  1.645626754E-01  1.645587910E-01  1.645622611E-01  1.645653670E-01
  1.645661354E-01  1.645653670E-01  1.645622611E-01  1.645587910E-01  1.645626754E-01
  1.645659752E-01  1.645637851E-01  1.645588397E-01  1.645618905E-01  1.645640012E-01
  1.645590909E-01  1.645606162E-01  1.645610395E-01  1.645606222E-01  1.645596765E-01
  1.645595597E-01  1.645613354E-01  1.645628837E-01  1.645616628E-01  1.645574937E-01
  1.645567340E-01  1.645567340E-01  1.645574937E-01  1.645616628E-01  1.645628837E-01
  1.645613354E-01  1.645595597E-01  1.645596765E-01  1.645606222E-01  1.645610395E-01
  1.645606162E-01  1.645590909E-01  1.645640012E-01  1.645618905E-01  1.645588397E-01
  1.645637851E-01  1.645659752E-01  1.645583755E-01  1.645563078E-01  1.645616008E-01
  1.645677904E-01  1.645677904E-01  1.645616008E-01  1.645563078E-01  1.645583755E-01
  1.645604090E-01  1.645642864E-01  1.645598157E-01  1.645619076E-01  1.645608769E-01
  1.645569216E-01  1.645597173E-01  1.645555214E-01  1.645563550E-01  1.645606222E-01
  1.645580806E-01  1.645575443E-01  1.645591575E-01  1.645632955E-01  1.645641092E-01
  1.645600741E-01  1.645566803E-01  1.645600741E-01  1.645641092E-01  1.645632955E-01
  1.645591575E-01  1.645575443E-01  1.645580806E-01  1.645606222E-01  1.645563550E-01
  1.645555214E-01  1.645597173E-01  1.645569216E-01  1.645608769E-01  1.645619076E-01
  1.645598157E-01  1.645642864E-01  1.645604090E-01  1.645551818E-01  1.645575520E-01
  1.645632831E-01  1.645684496E-01  1.645632831E-01  1.645575520E-01  1.645551818E-01
  1.645590538E-01  1.645618403E-01  1.645582876E-01  1.645590762E-01  1.645632235E-01
  1.645577104E-01  1.645677935E-01  1.645672666E-01  1.645555214E-01  1.645610394E-01
  1.645586847E-01  1.645572157E-01  1.645597317E-01  1.645600431E-01  1.645624889E-01
  1.645618446E-01  1.645599102E-01  1.645599102E-01  1.645618446E-01  1.645624889E-01
  1.645600431E-01  1.645597317E-01  1.645572157E-01  1.645586847E-01  1.645610394E-01
  1.645555214E-01  1.645672666E-01  1.645677935E-01  1.645577104E-01  1.645632235E-01
  1.645590762E-01  1.645582876E-01  1.645618403E-01  1.645590538E-01  1.645593057E-01
  1.645600650E-01  1.645627010E-01  1.645627010E-01  1.645600650E-01  1.645593057E-01
  1.645621829E-01  1.645590283E-01  1.645580741E-01  1.645570174E-01  1.645608670E-01
  1.645562458E-01  1.645576029E-01  1.645677935E-01  1.645597173E-01  1.645606162E-01
  1.645628585E-01  1.645577179E-01  1.645620165E-01  1.645605030E-01  1.645573510E-01
  1.645585380E-01  1.645617624E-01  1.645654938E-01  1.645617624E-01  1.645585380E-01
  1.645573510E-01  1.645605030E-01  1.645620165E-01  1.645577179E-01  1.645628585E-01
  1.645606162E-01  1.645597173E-01  1.645677935E-01  1.645576029E-01  1.645562458E-01
  1.645608670E-01  1.645570174E-01  1.645580741E-01  1.645590283E-01  1.645621829E-01
  1.645638490E-01  1.645607304E-01  1.645582142E-01  1.645607304E-01  1.645638490E-01
  1.645638981E-01  1.645620154E-01  1.645588023E-01  1.645579855E-01  1.645598079E-01
  1.645599143E-01  1.645562458E-01  1.645577104E-01  1.645569216E-01  1.645590909E-01
  1.645620993E-01  1.645597995E-01  1.645631837E-01  1.645645963E-01  1.645567569E-01
  1.645555506E-01  1.645603481E-01  1.645674988E-01  1.645674988E-01  1.645603481E-01
  1.645555506E-01  1.645567569E-01  1.645645963E-01  1.645631837E-01  1.645597995E-01
  1.645620993E-01  1.645590909E-01  1.645569216E-01  1.645577104E-01  1.645562458E-01
  1.645599143E-01  1.645598079E-01  1.645579855E-01  1.645588023E-01  1.645620154E-01
  1.645638981E-01  1.645613025E-01  1.645572499E-01  1.645572499E-01  1.645613025E-01
  1.645577012E-01  1.645619716E-01  1.645620583E-01  1.645615609E-01  1.645593873E-01
  1.645598079E-01  1.645608670E-01  1.645632235E-01  1.645608769E-01  1.645640012E-01
  1.645657912E-01  1.645591272E-01  1.645602774E-01  1.645656097E-01  1.645633732E-01
  1.645568894E-01  1.645596514E-01  1.645652658E-01  1.645685922E-01  1.645652658E-01
  1.645596514E-01  1.645568894E-01  1.645633732E-01  1.645656097E-01  1.645602774E-01
  1.645591272E-01  1.645657912E-01  1.645640012E-01  1.645608769E-01  1.645632235E-01
