 &plot nbnd=  31, nks=   401 /
   -8.626   -8.254   -7.779   -6.937   -6.627   -5.694   -2.079   -0.732   -0.655    0.410
    0.421
            0.000000  0.000000 -0.330000
  -22.030  -20.848  -20.088  -19.175  -18.924  -17.705  -16.195  -14.929  -14.152  -13.179
  -12.405  -11.649  -11.299  -10.617  -10.163   -9.978   -9.867   -9.489   -8.813   -8.711
   -8.606   -8.241   -7.758   -6.944   -6.608   -5.686   -2.083   -0.742   -0.651    0.397
    0.408
            0.000000  0.000000 -0.327500
  -22.039  -20.858  -20.070  -19.180  -18.910  -17.697  -16.194  -14.919  -14.158  -13.206
  -12.392  -11.673  -11.311  -10.635  -10.156   -9.989   -9.869   -9.493   -8.804   -8.721
   -8.586   -8.227   -7.738   -6.952   -6.588   -5.678   -2.087   -0.756   -0.643    0.384
    0.396
            0.000000  0.000000 -0.325000
  -22.049  -20.867  -20.051  -19.186  -18.895  -17.690  -16.193  -14.909  -14.163  -13.234
  -12.379  -11.697  -11.322  -10.652  -10.149  -10.000   -9.870   -9.497   -8.795   -8.732
   -8.566   -8.214   -7.717   -6.960   -6.569   -5.670   -2.091   -0.773   -0.633    0.372
    0.384
            0.000000  0.000000 -0.322500
  -22.058  -20.876  -20.032  -19.192  -18.879  -17.683  -16.191  -14.899  -14.168  -13.262
  -12.366  -11.722  -11.333  -10.669  -10.144  -10.011   -9.870   -9.500   -8.787   -8.742
   -8.545   -8.200   -7.697   -6.968   -6.549   -5.663   -2.095   -0.791   -0.621    0.360
    0.371
            0.000000  0.000000 -0.320000
  -22.067  -20.885  -20.013  -19.198  -18.863  -17.676  -16.190  -14.890  -14.173  -13.290
  -12.353  -11.745  -11.344  -10.686  -10.139  -10.022   -9.869   -9.504   -8.778   -8.753
